,0,1,2,3,4,5,6,7,8,9
24,,0.06857357174943611,0.6641945390318275,0.40908781139184736,0.5755057410572655,0.36838234541341847,,0.7277791845540844,,0.27025185678153624
25,,0.6482617768704888,0.3427855622061146,0.7438771864936622,0.8762363299002643,0.2589585177887293,,0.39786423278921357,0.12700512617216425,
26,,0.04737808870301048,,0.5837689687467336,0.5832777171909147,,0.6890275766035036,0.9025064501682849,0.07944012053172998,0.5883360633007739
27,,0.41277354868442556,0.48001012072839844,0.7123966983119312,0.6080161585813095,0.25279037223842493,,0.44732746034248405,,
28,,0.5737779583844926,0.4058473794361336,0.6302501747589959,0.5830563862616749,0.22624240869646073,0.46082970705922804,0.3378092427081418,0.4710282344544018,
29,,0.27213054443234563,,0.6218087315441236,,0.27120472025275083,,,,
30,0.5120688579487453,0.10013063531333023,0.9718837799640178,0.29524632766111997,0.22095953624016498,0.5945307684244998,0.7751004921664122,0.8179790456852412,0.554874824951679,
31,,0.6370856178406803,,0.6077321481828438,0.6681924195227736,0.30311631029491326,,,0.519873756006327,0.47761970702766066
32,0.7143642584729666,,0.49539236297143524,,0.6056828253500466,0.2519384437913973,,0.4889671580786767,0.3766664364739569,0.7269811065682548
33,0.5434926021001187,0.5165925195378653,,,,0.5267205197096944,,0.4800266130739965,,
34,,0.24780095781489542,,0.4304622537007571,0.5436704480906536,0.49338672836194825,0.5982619127318972,0.5443144383409808,0.34498964860624387,0.36269814184338034
35,0.8769509606140817,0.5617301699244791,0.5408545151448066,0.4884852905848545,0.6857030212061594,,0.39864059541007496,0.5309197994843982,0.07884239168204255,
36,0.7233754553822305,,,0.9068163538385187,0.8629377052655611,,0.10274029886448488,0.24052481265895023,0.32967917488220044,
37,0.6762449818519131,0.001617644089229802,,0.46623530172518557,0.40236702652848416,0.3410042988810681,,0.9061256043835633,0.33568664428136186,
38,0.7856195324264882,0.2776877001315643,0.8505297796087148,,0.3250689005344757,,0.6594144182621544,0.6786893630420237,0.3097706794284051,0.01883446492711514
39,0.5615215272384202,1.0,,0.783486312520375,,0.41752666547817213,,,0.4949553877490122,
40,0.3868404967998148,0.08201706376675572,,,0.08286567679165051,,,0.8253062663746261,0.8481536885463639,0.6357255558687939
41,0.8679177076238979,0.5734404832167076,0.3942209454762948,,0.760324528387856,,0.22994471084718401,0.26505475711212156,0.2431111464000076,0.1381239280211391
42,0.9377795064433766,0.5725480081547852,,,,0.5053538288149939,0.2616930882031112,0.2989182948281197,,0.0
43,0.5611486508880698,0.1928508448181664,0.8980700904543649,,0.2636398722133015,,1.0,0.8255318455472408,0.667300998173936,0.6991288091180462
44,0.8722395457232371,,0.2800949242026167,0.7788363907553434,0.9382632581884393,0.2871562670392705,0.1693022929311471,,,0.6245072226455493
45,,0.4504371105177358,0.433079083293655,,0.7165483307042684,0.21099557929894883,,0.47029721559006,,1.0
46,,,0.5484713636810891,,0.6209618201161613,0.2617247597951212,,0.5796392471601537,0.21312887185347515,
47,,,,,0.5575039408637935,,0.5127214020572581,,0.20970804660705966,0.3611006672975671
48,,,,0.42723573745835747,,0.21612785365494702,0.741058327058381,0.6457001401317338,0.4358298581052107,0.43030062627310095
49,0.7204712691179372,0.6207615122606837,,0.6439738860675763,,,0.6294213939952088,,,0.5671610888859016
50,0.6871348810788908,0.35795140779694457,,0.6798484547772417,,0.227451832357037,0.5777574711200617,,0.3890680951274705,0.8004822877689918
51,0.5491099300002793,,0.0,0.8536211942452923,0.925092142343529,0.3969206372796368,,0.0,,
52,0.48851961713366315,0.7047417684183414,0.3694550311474201,0.6636750164007946,,0.5722270661372908,0.31229766322871677,0.27833619029878776,0.5017095322276047,0.7560332050287302
53,0.4876586617712147,0.41235682210334546,0.5055501006237406,0.4193057201503095,0.4678539469931517,0.7170706340214147,,,0.7283919160817568,0.39631505918567334
54,0.8305331420036166,,0.38444153231244654,0.6426291455813077,0.7538247273678705,0.27561592200667073,0.35673048845380845,0.31451310742098015,,
55,,0.39682876438580916,0.5187524010098464,0.6121119042243992,0.6510268177518937,0.3618828182345646,0.3050668766359335,0.5069554475534988,0.13866965559332248,
56,0.8003503390745464,,0.612999271899485,,0.6241251890709003,0.311115626387559,,0.7276466346390489,0.24067870959544396,0.6277980782446353
57,0.6499318311977111,0.46123883930012005,0.5112614788637633,0.46212942868827117,,0.5579121749672402,0.423873721205687,,,0.3907413156617992
58,0.8378885022781398,0.20660800206861293,,0.36287873422960204,0.4838125491626915,0.4277441482527123,,0.7355105347833307,0.21327401865452758,0.09536514642795116
59,,0.5297123341086907,0.4006833745121347,0.670314425327572,,,0.3194340705054937,,,0.4592533012984575
60,0.7562601918922491,,0.41133575516964305,0.7176892358562162,0.7578668394870672,,0.33775598189165124,0.5111257190368538,0.3119762940056331,0.7851896751559196
61,,,0.6368569178299119,,0.6115167073898856,0.2666483696506745,0.5605973342802149,0.6838203305022539,0.3079532228874228,0.47252718400464555
62,,0.3529478758137491,0.5880932510014054,0.5030419836379224,,0.4681312340736295,0.3918279000495244,0.5965034341255064,0.2884511071867602,
63,0.6141539233460447,0.2984677576307754,0.5884455483363361,0.5074643003960064,0.5283673901820178,0.48978166093011843,,0.5196058981418157,,
64,0.8246932393782819,,0.9317392361215292,0.4124777352256563,0.41709150369476755,0.29618251202672846,0.7997736728568577,,,
65,1.0,,0.4560104491874966,0.7060381609811462,0.7689441050217115,0.31502549418928205,0.3290713675074889,,0.1586218180607698,0.5695641073325904
66,0.7510068215425386,0.40839246686234626,0.27525996521491447,0.738590937949871,0.8733413294676837,0.49649557128857097,,0.4044845249965012,,0.6111228863829447
67,0.5631569892469951,0.19354490547121123,0.7693545934578746,0.2895022929877424,0.3612690536051098,0.6015059707757625,0.5565549577735239,0.6121749727422467,0.4944624604051592,
68,0.5889884269383024,0.22483510229728362,0.8602878004959635,0.33487693855990924,0.3345589670175815,0.48816510508043565,0.7820390940550063,0.869980613746972,0.40137982217572116,0.609908832586095
69,0.8105151392841502,0.9193713982080605,,,,0.2702161860674662,0.12834305521510886,0.07989775786965882,0.383383762858349,0.5928294818648099
70,0.942927684032146,0.6573752297208925,,0.5947289780127125,0.7302974094037445,,0.2996219287381461,0.28623254064190307,,
71,0.6658056230258305,0.23786835341551488,,0.39266695390787637,0.47547210435942705,0.543482718516206,0.6041564746893666,0.6443994425432982,,
72,,0.09996442754584786,0.6234966711385798,0.619809314377917,0.4997173860324954,0.17507703439912337,,0.7555808805674206,,0.8351330369207371
73,0.7032619719528362,0.4074875525437384,,,0.5119493171924554,0.823309794979224,,0.28313118857831265,0.5651183409806793,
74,0.6937051255594113,0.4883150200815283,0.354659858301359,0.5810882038961159,,0.31275558112267204,0.34360809957392013,0.35841924108146683,,0.3703526137666573
75,0.4665774293602136,,0.6237135827527263,0.6366541218518027,0.4725826619198888,0.7561886525479057,0.39751618499411306,,,
76,0.660380739150109,0.0,0.7951977516876101,,0.2990857215293099,0.5493866835601631,,0.7166761013784924,,0.2974149975337306
77,,0.34871387785834734,0.42124263371163995,0.5806017468346144,0.7439031130543486,0.24156805273817597,0.3496815126154965,,0.15034958902360365,0.2827171107511998
78,,0.5376194499113546,0.3862096135141186,0.691919299117794,0.6650913498784395,0.31773464923745465,0.3885752145060704,0.31750907361772074,0.4167599303497463,0.6296148368329382
79,0.9037061825324482,,,0.775338272357502,,0.05883648543450835,0.46499123393808495,,0.4915014223077868,0.7472683299581704
80,0.6429964199044568,0.0968378380488297,0.7731309486011998,,0.3677796445417704,,,0.6365747182733649,0.38049922861509644,
81,,0.5141027655346601,0.3213238717562141,,0.8951773985846678,0.2313991026690165,0.2006424635444387,,,0.4260984499951377
82,0.8310957047273089,0.02810494971346221,0.7158296450810361,0.30005266449077694,0.47142880424069733,,0.46165871906287986,,0.28653785170191004,0.12625975423822283
83,0.8589213952066242,,0.17679263394546732,,1.0,0.16121227525337056,0.11078835679059325,,,0.9002515236987358
84,0.0,0.19480658558092392,0.9640446950330167,,0.0,1.0,0.813713242267602,0.657169702680884,1.0,
85,0.6704652085222879,0.6350666465527389,0.37408954061265404,0.7671046736305822,0.7464177543345771,,0.31067152977612167,,0.3878471113476304,
86,,0.6188594436149476,,0.6123066522570395,,,0.322213232993992,0.4157936633736122,0.3108154489685124,0.7300414280234006
87,,,,0.7421233642312677,0.8534441088672682,0.2883364880412942,,0.2337342387958988,,0.5557693158321021
88,,,,0.5964670419849678,0.4746032397891218,0.37888283483938107,0.6020570154205322,,0.7073155715400141,0.9032760221589348
89,,,0.48844224429536204,0.6151328040970943,0.7478845425551229,0.3039537287252803,0.3775720714549211,0.5580259093439904,0.1516272154835741,
90,0.6285022410585036,,0.7038666941875655,0.5356842107965409,,,0.6686931377522081,0.6967880912941578,,
91,0.6570096560780252,0.1146041763035363,0.6946741710079886,0.4391278987078068,,0.49404890661942474,0.49568522575281615,,0.3342500366518761,0.5134186959371155
92,,,0.833710974092393,0.39649083313222927,0.4522537325807203,0.3215874621527219,0.7042667667756749,0.8424986536730104,0.1740599569749121,0.5409003213449735
93,0.9230187880736453,0.441357294483346,0.48059422823213865,0.6633330189710089,0.7856780044593307,0.0,0.41335248804996444,0.5652770663301088,,
94,0.8794669404440957,,,0.6559261436131475,,0.25668072465051317,0.2942609074781422,0.3054976587150234,0.2854438442114309,0.3298729202193828
95,0.7064559535505047,0.5618432150617734,0.46671987273454474,0.6039369645725072,0.6618093932224413,,0.5042023721532635,0.4330544336457177,0.4178972936353507,0.59477025288463
96,0.7382477303525631,0.4915843316699828,,0.8624304082787813,0.7356206725373813,0.1631313920289669,0.42219081130538055,,,0.9946744022485081
97,0.705870447177949,,0.4147425473222771,,0.6232635332271046,0.3010250635982961,,0.47899099350374436,,0.4756675553460593
98,0.5767322714340337,0.21164910648698482,0.7802790379290871,0.2775094261692297,,0.5566601808675301,0.6721322593164049,0.6172820912198235,,0.24073006416079856
99,,0.30841788980952306,0.46008241192819777,0.576496123883544,0.6384948057141884,,,0.4187143827317588,0.306431165187069,0.5213009714494466
